Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated December 08 2025


year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2020,Foodservice,Full Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0.0,0.0,0.0,0.0
2020,Foodservice,Full Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,8012.331148524252,23327543.23019538,1811.8042549446527,0.0
2020,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,3660.3702299573956,10657003.959899787,827.7084701536625,3660.3702299573956
2020,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,35.95561346429164,104683.15798591833,8.130534329668501,35.95561346429164
2020,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,614.352704130613,1788660.3784260615,138.92172237359551,614.352704130613
2020,Foodservice,Full Service Restaurants,Produce,Other,Other,232.15784989906837,675917.1805757444,52.49715375823009,232.15784989906837
2020,Foodservice,Full Service Restaurants,Produce,Spoiled,Spoiled,8810.900884601544,25652543.245215964,1992.3824186369204,8810.900884601544
2020,Foodservice,Full Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,23023.577821634757,67032115.49698304,23023.577821634757,23023.577821634757
2020,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,21307.689224449605,22685938.03829584,0.0,0.0
2020,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,286.54077785218414,305075.14274897415,0.0,286.54077785218414
2020,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Other,Other,1446.178455589862,1539721.8576937187,0.0,1446.178455589862
2020,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,4432.307348773036,4719003.023827222,0.0,4432.307348773036
2020,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,26.399150358742475,28106.731001824875,26.399150358742475,26.399150358742475
2020,Foodservice,Healthcare,Breads & Bakery,Date Label Concerns,Date Label Concerns,1226.025306652824,4474470.067210742,0.0,0.0
2020,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,75.9633783029882,277233.96945930715,0.0,75.9633783029882
2020,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,13.997824168314692,51086.09496666702,0.0,13.997824168314692
2020,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,85.01159963263083,310256.12265736365,0.0,85.01159963263083
2020,Foodservice,Healthcare,Breads & Bakery,Other,Other,2.153511410509947,7859.399225641081,0.0,2.153511410509947
2020,Foodservice,Healthcare,Breads & Bakery,Spoiled,Spoiled,213.6318053280882,779665.0796339591,0.0,213.6318053280882
2020,Foodservice,Healthcare,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,119.93669194340112,437717.83106675243,119.93669194340112,119.93669194340112
2020,Foodservice,Healthcare,Dairy & Eggs,Date Label Concerns,Date Label Concerns,1240.6434374075816,4177094.845319261,10.449984569165323,0.0
2020,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,31.31968185708506,105449.54150214065,0.2638068136656533,31.31968185708506
2020,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,58.3319343949687,196396.4948606563,0.4913319943002454,58.3319343949687
2020,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,85.44798041042345,287692.90817444003,0.7197314311524532,85.44798041042345
2020,Foodservice,Healthcare,Dairy & Eggs,Other,Other,12.29952709217756,41411.0046992665,0.10359936178750254,12.29952709217756
2020,Foodservice,Healthcare,Dairy & Eggs,Spoiled,Spoiled,1082.072952048305,3643207.3986584647,9.114339632702315,1082.072952048305
2020,Foodservice,Healthcare,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,84.72142606742563,285246.6884875635,84.72142606742563,84.72142606742563
2020,Foodservice,Healthcare,Dry Goods,Date Label Concerns,Date Label Concerns,1647.855662292271,4742038.569452267,0.0,0.0
2020,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Cooking Issues,368.7261778362359,1061084.2908618911,0.0,368.7261778362359
2020,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Equipment Issues,42.45315325134006,122167.55066562163,0.0,42.45315325134006
2020,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Handling Errors,589.436926191321,1696224.1913654187,0.0,589.436926191321
2020,Foodservice,Healthcare,Dry Goods,Other,Other,26.476160092233584,76190.51546888231,0.0,26.476160092233584
2020,Foodservice,Healthcare,Dry Goods,Spoiled,Spoiled,312.7496410895093,900000.4639761721,0.0,312.7496410895093
2020,Foodservice,Healthcare,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,2718.371264642259,7822664.131330933,2718.371264642259,2718.371264642259
2020,Foodservice,Healthcare,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,1182.9321375543273,8203843.088135956,161.0885875821336,0.0
2020,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,186.27664629029846,1291861.4083046906,25.36666381596447,186.27664629029846
2020,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,94.60262265148076,656085.8795868509,12.882736363896194,94.60262265148076
2020,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,284.34034050219924,1971950.4298276457,38.72071980293004,284.34034050219924
2020,Foodservice,Healthcare,Fresh Meat & Seafood,Other,Other,75.87733805536216,526222.7270607481,10.332776351905483,75.87733805536216
2020,Foodservice,Healthcare,Fresh Meat & Seafood,Spoiled,Spoiled,762.6338065248593,5289000.005843906,103.85346617555535,762.6338065248593
2020,Foodservice,Healthcare,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1850.6083397292011,12834295.353681615,1850.6083397292011,1850.6083397292011
2020,Foodservice,Healthcare,Frozen,Date Label Concerns,Date Label Concerns,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Cooking Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Equipment Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Handling Errors,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Frozen,Other,Other,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Frozen,Spoiled,Spoiled,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Date Label Concerns,Date Label Concerns,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Excess,Catering Overproduction,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Excess,Overproduction,27638.638960894386,653137580.723374,998.4749654376703,0.0
2020,Foodservice,Healthcare,Prepared Foods,Excess,Plate Waste,209505.5301520946,4950892672.584734,7568.608109595721,0.0
2020,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Other,Other,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Spoiled,Spoiled,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0.0,0.0,0.0,0.0
2020,Foodservice,Healthcare,Produce,Date Label Concerns,Date Label Concerns,1001.5386483069669,3111626.0479333107,226.4749110910498,0.0
2020,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Cooking Issues,40.92036848063773,127133.27106310122,9.253199393883992,40.92036848063773
2020,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Equipment Issues,20.893204012600744,64911.96115126596,4.724517150845527,20.893204012600744
2020,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Handling Errors,55.46261583310423,172313.7897918753,12.54159388747769,55.46261583310423
2020,Foodservice,Healthcare,Produce,Other,Other,4.654962552030212,14462.250411940084,1.0526126294629858,4.654962552030212
2020,Foodservice,Healthcare,Produce,Spoiled,Spoiled,530.0522862540456,1646790.6689999062,119.85912336575139,530.0522862540456
2020,Foodservice,Healthcare,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1954.939931928598,6073696.731141598,1954.939931928598,1954.939931928598
2020,Foodservice,Healthcare,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,1698.5775945833816,1376552.7804443396,0.0,0.0
2020,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,60.95233119088859,49396.684168533095,0.0,60.95233119088859
2020,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,76.82115861505416,62257.02012420921,0.0,76.82115861505416
2020,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,78.63675996967638,63728.41071646338,0.0,78.63675996967638
2020,Foodservice,Healthcare,Ready-To-Drink Beverages,Other,Other,19.146341557834244,15516.48260922587,0.0,19.146341557834244
2020,Foodservice,Healthcare,Ready-To-Drink Beverages,Spoiled,Spoiled,329.920703297065,267372.6904781876,0.0,329.920703297065
2020,Foodservice,Healthcare,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,93.8689479578056,76072.80451641402,93.8689479578056,93.8689479578056
2020,Foodservice,K-12 Education,Breads & Bakery,Date Label Concerns,Date Label Concerns,1168.9206157445944,4266062.272706263,0.0,0.0
2020,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,285.5975781824087,1042309.4922354099,0.0,285.5975781824087
2020,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,11.90462314773835,43446.80297130529,0.0,11.90462314773835
2020,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,126.86926954589732,463018.7859513393,0.0,126.86926954589732
2020,Foodservice,K-12 Education,Breads & Bakery,Other,Other,7.341184274438649,26792.195165638263,0.0,7.341184274438649
2020,Foodservice,K-12 Education,Breads & Bakery,Spoiled,Spoiled,611.075643909741,2230165.7744246926,0.0,611.075643909741
2020,Foodservice,K-12 Education,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,622.7251679900277,2272681.574475184,622.7251679900277,622.7251679900277
2020,Foodservice,K-12 Education,Dairy & Eggs,Date Label Concerns,Date Label Concerns,1701.189811288182,5727698.206738676,14.329183342419492,0.0
2020,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,146.0643181262868,491780.709859141,1.2303050372916289,146.0643181262868
2020,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,100.7077264436967,339070.60830531665,0.84826482420397,100.7077264436967
2020,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,201.75425095785164,679281.9083122492,1.699383356815693,201.75425095785164
2020,Foodservice,K-12 Education,Dairy & Eggs,Other,Other,70.55469817291788,237549.04686150447,0.5942847759141345,70.55469817291788
2020,Foodservice,K-12 Education,Dairy & Eggs,Spoiled,Spoiled,1637.2840252480062,5512535.2345213825,13.790902594007468,1637.2840252480062
2020,Foodservice,K-12 Education,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,377.4210504904227,1270730.5556000767,377.4210504904227,377.4210504904227
2020,Foodservice,K-12 Education,Dry Goods,Date Label Concerns,Date Label Concerns,3912.6582702199153,11259466.985512238,0.0,0.0
2020,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Cooking Issues,887.0393207941328,2552635.3843243695,0.0,887.0393207941328
2020,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Equipment Issues,170.23704760227557,489891.59921731736,0.0,170.23704760227557
2020,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Handling Errors,492.2719002328384,1416612.1408439493,0.0,492.2719002328384
2020,Foodservice,K-12 Education,Dry Goods,Other,Other,378.37698271774923,1088856.4374288623,0.0,378.37698271774923
2020,Foodservice,K-12 Education,Dry Goods,Spoiled,Spoiled,2211.777834001118,6364838.884798297,0.0,2211.777834001118
2020,Foodservice,K-12 Education,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1260.2942916857742,3626752.1948621203,1260.2942916857742,1260.2942916857742
2020,Foodservice,K-12 Education,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,1678.4718666976912,11640498.541790705,228.5698847118022,0.0
2020,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,406.34705285588063,2818088.5066224122,55.33527303438417,406.34705285588063
2020,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,192.63645706587818,1335967.8181457168,26.232726122163946,192.63645706587818
2020,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,322.91953460780104,2239503.9477863726,43.97433299952219,322.91953460780104
2020,Foodservice,K-12 Education,Fresh Meat & Seafood,Other,Other,121.95480966125523,845778.1224651831,16.60748525929477,121.95480966125523
2020,Foodservice,K-12 Education,Fresh Meat & Seafood,Spoiled,Spoiled,1600.4758275022211,11099582.248503888,217.94858921045986,1600.4758275022211
2020,Foodservice,K-12 Education,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,2919.238941475771,20245437.123854827,2919.238941475771,2919.238941475771
2020,Foodservice,K-12 Education,Frozen,Date Label Concerns,Date Label Concerns,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Cooking Issues,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Equipment Issues,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Handling Errors,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Frozen,Other,Other,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Frozen,Spoiled,Spoiled,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Date Label Concerns,Date Label Concerns,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Excess,Catering Overproduction,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Excess,Overproduction,35195.609374836386,268692431.8208771,1271.4784871939407,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Excess,Plate Waste,338307.1882153637,2582725025.0441732,12221.703772699804,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Other,Other,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Spoiled,Spoiled,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0.0,0.0,0.0,0.0
2020,Foodservice,K-12 Education,Produce,Date Label Concerns,Date Label Concerns,1011.5547229539344,3142744.4464316946,228.73981581438508,0.0
2020,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Cooking Issues,117.31584816745676,364482.2390132706,26.528278592352997,117.31584816745676
2020,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Equipment Issues,15.901244480528778,49402.71311926861,3.595700411614109,15.901244480528778
2020,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Handling Errors,98.1754612927462,305016.01025859546,22.20012068948416,98.1754612927462
2020,Foodservice,K-12 Education,Produce,Other,Other,202.2991658911717,628512.2946840284,45.745299681090636,202.2991658911717
2020,Foodservice,K-12 Education,Produce,Spoiled,Spoiled,843.1782119545575,2619624.6064021057,190.6653436780712,843.1782119545575
2020,Foodservice,K-12 Education,Produce,Trimmings & Byproducts,Trimmings & Byproducts,3600.925152862856,11187518.845375706,3600.925152862856,3600.925152862856
2020,Foodservice,K-12 Education,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,1251.3566716379478,1014118.2311387382,0.0,0.0
2020,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,83.97023887548058,68050.74208397843,0.0,83.97023887548058
2020,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,22.782026312687673,18462.896110776917,0.0,22.782026312687673
2020,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,63.03540388544325,51084.83754975099,0.0,63.03540388544325
2020,Foodservice,K-12 Education,Ready-To-Drink Beverages,Other,Other,10.967698478236462,8888.387485762536,0.0,10.967698478236462
2020,Foodservice,K-12 Education,Ready-To-Drink Beverages,Spoiled,Spoiled,202.76773081343134,164326.01285081686,0.0,202.76773081343134
2020,Foodservice,K-12 Education,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,2213.435485518339,1793801.3439249254,2213.435485518339,2213.435485518339
2020,Foodservice,Limited Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,27053.585732957075,122445574.89830631,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,1792.2475244359514,8111781.582516278,0.0,1792.2475244359514
2020,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,157.44314448479625,712593.7585697919,0.0,157.44314448479625
2020,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,3808.821935186707,17238875.32479929,0.0,3808.821935186707
2020,Foodservice,Limited Service Restaurants,Breads & Bakery,Other,Other,2451.614678406113,11096102.81201533,0.0,2451.614678406113
2020,Foodservice,Limited Service Restaurants,Breads & Bakery,Spoiled,Spoiled,18919.22056508281,85629123.68016852,0.0,18919.22056508281
2020,Foodservice,Limited Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,5006.218481400026,22658338.383395866,5006.218481400026,5006.218481400026
2020,Foodservice,Limited Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,90388.90759482338,179922014.60656643,761.3490396268492,0.0
2020,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,19336.502728123065,38489927.78941957,162.87206222018295,19336.502728123065
2020,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,2103.6005635752676,4187284.274112044,17.718703671204114,2103.6005635752676
2020,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,2526.3268348659376,5028734.451811671,21.279342351725383,2526.3268348659376
2020,Foodservice,Limited Service Restaurants,Dairy & Eggs,Other,Other,1324.0646599070485,2635593.0989642567,11.152644545090322,1324.0646599070485
2020,Foodservice,Limited Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,25544.13054924572,50846409.72092731,215.1591359965156,25544.13054924572
2020,Foodservice,Limited Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,2073.508184941016,4127384.4309537658,2073.508184941016,2073.508184941016
2020,Foodservice,Limited Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,52126.1737318412,154635926.81813434,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,22390.453192656,66422839.68772166,0.0,22390.453192656
2020,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,823.566811380732,2443168.33669151,0.0,823.566811380732
2020,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,5246.465537945056,15564005.62130573,0.0,5246.465537945056
2020,Foodservice,Limited Service Restaurants,Dry Goods,Other,Other,1370.0960958964797,4064485.5444174204,0.0,1370.0960958964797
2020,Foodservice,Limited Service Restaurants,Dry Goods,Spoiled,Spoiled,13775.340684076406,40865508.08191204,0.0,13775.340684076406
2020,Foodservice,Limited Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,12063.529039478759,35787299.54962655,12063.529039478759,12063.529039478759
2020,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,28219.827225810943,155842634.77180204,3842.901858272449,0.0
2020,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,7475.700820672883,41284197.218394056,1018.0212779395264,7475.700820672883
2020,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,343.80676797261725,1898656.293835285,46.81870150927714,343.80676797261725
2020,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,6222.902500304372,34365678.91841865,847.4184973179165,6222.902500304372
2020,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Other,Other,726.1869782055768,4010332.562100869,98.89023294398538,726.1869782055768
2020,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,18486.741479815413,102092138.18022606,2517.4758377403027,18486.741479815413
2020,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,22379.304935739532,123588632.12164897,22379.304935739532,22379.304935739532
2020,Foodservice,Limited Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,1021.3811168384956,2664412.8223478957,10.524988352083867,0.0
2020,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,170.46946017930225,444692.98289590055,1.756630363724337,170.46946017930225
2020,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,60.50974600250965,157847.97708531964,0.6235325495690224,60.50974600250965
2020,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,1583.090217691318,4129708.103480863,16.313211422072623,1583.090217691318
2020,Foodservice,Limited Service Restaurants,Frozen,Other,Other,333.70752716322545,870521.8841717629,3.438743656498426,333.70752716322545
2020,Foodservice,Limited Service Restaurants,Frozen,Spoiled,Spoiled,1722.3477087111535,4492980.381149098,17.74821295750433,1722.3477087111535
2020,Foodservice,Limited Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,425.69510236914965,1110484.098897249,425.69510236914965,425.69510236914965
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Catering Overproduction,460036.9597550618,4916560705.777632,16619.32008089816,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Overproduction,552428.954165917,5903407654.94116,19957.078266336346,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Plate Waste,889732.143055533,9559766189.913652,32142.511505111026,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Other,Other,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Spoiled,Spoiled,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,10838.661950007763,34746126.1424287,2450.913906940517,0.0
2020,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,4951.557143477231,15873493.416646378,1119.6806690654573,4951.557143477231
2020,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,48.63887080058884,155924.44418486013,10.998561022835538,48.63887080058884
2020,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,831.0641628149997,2664190.503109215,187.9260303161039,831.0641628149997
2020,Foodservice,Limited Service Restaurants,Produce,Other,Other,314.050980601333,1006771.4112182944,71.01540018448145,314.050980601333
2020,Foodservice,Limited Service Restaurants,Produce,Spoiled,Spoiled,11918.925265689979,38209188.79784307,2695.190589410655,11918.925265689979
2020,Foodservice,Limited Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,31145.090269310396,99843619.09303875,31145.090269310396,31145.090269310396
2020,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,71678.17540008521,185227305.5144096,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0.0,0.0,0.0,0.0
2020,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,963.9111927068309,2490893.1063562604,0.0,963.9111927068309
2020,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Other,Other,4864.883841118256,12571599.66058308,0.0,4864.883841118256
2020,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,14910.096548991074,38529956.89851266,0.0,14910.096548991074
2020,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,88.80563771579246,229487.27275451148,88.80563771579246,88.80563771579246
2020,Foodservice,Lodging,Breads & Bakery,Date Label Concerns,Date Label Concerns,1241.4447372919215,4530744.4201736795,0.0,0.0
2020,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,82.24330331283913,300153.02041888336,0.0,82.24330331283913
2020,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,7.224808018895377,26367.471410641672,0.0,7.224808018895377
2020,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,174.7806000059841,637874.7313063126,0.0,174.7806000059841
2020,Foodservice,Lodging,Breads & Bakery,Other,Other,112.50058200851376,410579.1976799917,0.0,112.50058200851376
2020,Foodservice,Lodging,Breads & Bakery,Spoiled,Spoiled,868.1720432931274,3168458.1059013167,0.0,868.1720432931274
